theta,empirical_real,empirical_imag,se_real,se_imag,theoretical_real,theoretical_imag
1.074999999999999845e-01,1.086345968543258027e-03,2.858349268838234706e-03,5.156207850207487203e-03,4.921293015138902480e-03,-7.087130136417929549e-03,7.418219690633942598e-03
1.099999999999999867e-01,9.321887835615200570e-04,2.906336954530636639e-03,5.157181817424850295e-03,4.923450196288775386e-03,-7.234974453659656635e-03,7.437539367389250922e-03
1.124999999999999889e-01,7.788908341820427418e-04,2.948138946854121471e-03,5.158206211431703991e-03,4.925624712467861592e-03,-7.381490089414785571e-03,7.450407284690846454e-03
1.149999999999999911e-01,6.264775270362035915e-04,2.983794542464696543e-03,5.159280778671737795e-03,4.927816431521804194e-03,-7.526647347842571611e-03,7.456864673768881513e-03
1.174999999999999933e-01,4.749735616656845100e-04,3.013343334087674550e-03,5.160405242604347922e-03,4.930025231762064607e-03,-7.670417230989864943e-03,7.456953220718709474e-03
1.199999999999999956e-01,3.244029324915445405e-04,3.036825192935025969e-03,5.161579304025665227e-03,4.932251001788328509e-03,-7.812771441316770926e-03,7.450715048758771442e-03
1.224999999999999978e-01,1.747889311762326054e-04,3.054280251331318100e-03,5.162802641387727841e-03,4.934493640316431687e-03,-7.953682383878710183e-03,7.438192700516543798e-03
1.250000000000000000e-01,2.615414937116513635e-05,3.065748885557205775e-03,5.164074911116787320e-03,4.936753056010603595e-03,-8.093123168160548664e-03,7.419429120348319806e-03
1.275000000000000022e-01,-1.214795181577235628e-04,3.071271698919208516e-03,5.165395747931892344e-03,4.939029167318737153e-03,-8.231067609571762755e-03,7.394467636707924285e-03
1.300000000000000044e-01,-2.680908700343748023e-04,3.070889505054166715e-03,5.166764765164881881e-03,4.941321902309319530e-03,-8.367490230600252432e-03,7.363351944567275709e-03
1.325000000000000067e-01,-4.136593944149730443e-04,3.064643311476318403e-03,5.168181555082993449e-03,4.943631198508661312e-03,-8.502366261630381339e-03,7.326126087901896344e-03
1.350000000000000089e-01,-5.581652647766568781e-04,3.052574303374730458e-03,5.169645689215340671e-03,4.945957002736979004e-03,-8.635671641427297707e-03,7.282834442248781182e-03
1.375000000000000111e-01,-7.015893353611210017e-04,3.034723827668260338e-03,5.171156718684498735e-03,4.948299270941887602e-03,-8.767383017291671687e-03,7.233521697345063339e-03
1.400000000000000133e-01,-8.439131362818511018e-04,3.011133377325022828e-03,5.172714174544499645e-03,4.950657968027849520e-03,-8.897477744888263040e-03,7.178232839856940606e-03
1.425000000000000155e-01,-9.851188683038067818e-04,2.981844575952862647e-03,5.174317568126494092e-03,4.953033067680123573e-03,-9.025933887751483309e-03,7.117013136206495894e-03
